mountain_id,name,elev,prom,lat,lon,coord,is_volc,province,region,region_name,isl_grp,marker_size,source,data_quality_notes
santa catalina_18.3592_120.6601,Mount Santa Catalina,284.0,,18.3591745,120.6601013,"18.3591745, 120.6601013",,Ilocos Norte,Region I,Region I  (Ilocos Region),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
santa clara_16.2336_121.0289,Mount Santa Clara,898.0,,16.2335536,121.0289001,"16.2335536, 121.0289001",,Nueva Vizcaya,Region II,Region II (Cagayan Valley),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
santa cruz_15.1472_120.0936,Mount Santa Cruz,400.0,,15.147222,120.093611,"15.147222, 120.093611",,Zambales,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
santa maria_7.7519_122.1025,Mount Santa Maria,171.0,,7.751944,122.1025,"7.751944, 122.1025",,Zamboanga del Norte,Region IX,Region IX  (Zamboanga Peninsula),Mindanao,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
santa rita_14.8242_120.3647,Mount Santa Rita,485.0,234.0,14.824167,120.364722,"14.824167, 120.364722",,Bataan,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
santa rosa_14.7453_120.3903,Mount Santa Rosa,938.0,,14.745278,120.390278,"14.745278, 120.390278",,Bataan,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
santo domingo_16.7542_121.1058,Mount Santo Domingo,1047.0,,16.754167,121.105833,"16.754167, 121.105833",,Ifugao,CAR,Cordillera Administrative Region  (CAR),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
santo niño_11.9072_124.4344,Mount Santo Niño,,,11.907194,124.4344122,"11.907194, 124.4344122",,Samar,Region VIII,Region VIII  (Eastern Visayas),Visayas,unknown,OpenStreetMap,elev_source=still_missing; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
santo tomas_16.3348_120.5611,Mount Santo Tomas,2252.0,888.0,16.3348393,120.5610577,"16.3348393, 120.5610577",True,Benguet,CAR,Cordillera Administrative Region  (CAR),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=existing_row_value; dedup_action=keep_unique
sapari_14.6211_121.3587,Mount Sapari,851.0,414.0,14.6211243,121.3586562,"14.6211243, 121.3586562",,Rizal,Region IV-A,Region IV-A  (CALABARZON),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
sapinitan_11.8781_121.9253,Mount Sapinitan,0.0,,11.8781172,121.9252586,"11.8781172, 121.9252586",,Aklan,Region VI,Region VI  (Western Visayas),Visayas,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
sapocoy_17.3808_121.0075,Mount Sapocoy,2455.0,333.0,17.3808,121.0075,"17.3808, 121.0075",,Kalinga,CAR,Cordillera Administrative Region  (CAR),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
sarap_8.5742_117.5151,Mount Sarap,196.0,,8.5741558,117.5150955,"8.5741558, 117.5150955",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
sarauag_12.1825_124.9503,Mount Sarauag,432.0,,12.1825,124.950278,"12.1825, 124.950278",,Samar,Region VIII,Region VIII  (Eastern Visayas),Visayas,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
sarayong hill_7.8667_124.85,Sarayong Hill,1045.0,,7.866667,124.85,"7.866667, 124.85",,Bukidnon,Region X,Region X  (Northern Mindanao),Mindanao,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
satelite_9.6333_125.4333,Mount Satelite,991.0,887.0,9.633333,125.433333,"9.633333, 125.433333",,Surigao del Norte,Region XIII,Region XIII (Caraga),Mindanao,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
sauejon_10.1667_124.9667,Mount Sauejon,377.0,,10.166667,124.966667,"10.166667, 124.966667",,Southern Leyte,Region VIII,Region VIII  (Eastern Visayas),Visayas,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
saugon_8.1406_126.0569,Mount Saugon,441.0,306.0,8.140556,126.056944,"8.140556, 126.056944",,Agusan del Sur,Region XIII,Region XIII (Caraga),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
saulay_18.0249_120.8781,Mount Saulay,1286.0,,18.0249499,120.8780621,"18.0249499, 120.8780621",,Ilocos Norte,Region I,Region I  (Ilocos Region),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
sawtooth_15.4414_120.1514,Mount Sawtooth,1653.0,,15.441389,120.151389,"15.441389, 120.151389",,Zambales,Region III,Region III (Central Luzon),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
sehat_16.3417_121.215,Mount Sehat,1415.0,492.0,16.341667,121.215,"16.341667, 121.215",,Nueva Vizcaya,Region II,Region II (Cagayan Valley),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
seit lake hill_5.9885_121.2022,Seit Lake Hill,87.0,,5.9885442,121.2021812,"5.9885442, 121.2021812",,Sulu,Region IX,Region IX  (Zamboanga Peninsula),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
selet_17.5333_121.15,Mount Selet,1183.0,,17.533333,121.15,"17.533333, 121.15",,Kalinga,CAR,Cordillera Administrative Region  (CAR),Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
sembrano_14.3851_121.3659,Mount Sembrano,743.0,496.0,14.385076,121.3659025,"14.385076, 121.3659025",,Rizal,Region IV-A,Region IV-A  (CALABARZON),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=kept_best_consolidated
seminary hill_8.4726_124.6654,Seminary Hill,167.0,,8.4726313,124.6653692,"8.4726313, 124.6653692",,Misamis Oriental,Region X,Region X  (Northern Mindanao),Mindanao,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
shark fin peak_11.0562_119.4622,Shark Fin Peak,495.0,526.0,11.0562146,119.4622218,"11.0562146, 119.4622218",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
shark peak_9.1958_122.9669,Shark Peak,1178.0,,9.195833,122.966944,"9.195833, 122.966944",,Negros Oriental,NIR,Negros Island Region (NIR),Visayas,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
sharp cone_17.8333_120.5167,Mount Sharp Cone,1489.0,,17.833333,120.516667,"17.833333, 120.516667",,Ilocos Sur,Region I,Region I  (Ilocos Region),Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
sharp hill_10.45_119.8333,Sharp Hill,499.0,,10.45,119.833333,"10.45, 119.833333",,Unassigned,Unassigned,Unassigned,Unassigned,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
sharp hill_9.2333_118.2833,Sharp Hill,499.0,,9.233333,118.283333,"9.233333, 118.283333",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
sharp peak_8.9143_117.6638,Sharp Peak,775.0,445.0,8.9142559,117.6638135,"8.9142559, 117.6638135",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=kept_best_consolidated
sharp peak_7.4833_124.1833,Sharp Peak,,445.0,7.483333,124.183333,"7.483333, 124.183333",,Lanao del Sur,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Mindanao,unknown,OpenStreetMap,elev_source=still_missing; prom_source=existing_row_value; is_volc_source=missing; dedup_action=kept_best_consolidated
sharp peak_13.6333_124.15,Sharp Peak,585.0,445.0,13.633333,124.15,"13.633333, 124.15",,Catanduanes,Region V,Region V  (Bicol Region),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=kept_best_consolidated
sharp peak_7.9042_116.9839,Sharp Peak,,445.0,7.904167,116.983889,"7.904167, 116.983889",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,unknown,OpenStreetMap,elev_source=still_missing; prom_source=existing_row_value; is_volc_source=missing; dedup_action=kept_best_consolidated
sharp peak_11.1891_125.2291,Sharp Peak,,445.0,11.1891007,125.2290844,"11.1891007, 125.2290844",,Samar,Region VIII,Region VIII  (Eastern Visayas),Visayas,unknown,OpenStreetMap,elev_source=still_missing; prom_source=existing_row_value; is_volc_source=missing; dedup_action=kept_best_consolidated
sharp peak_5.9667_125.5167,Sharp Peak,,445.0,5.966667,125.516667,"5.966667, 125.516667",,Davao del Sur,Region XI,Region XI (Davao Region),Mindanao,unknown,OpenStreetMap,elev_source=still_missing; prom_source=existing_row_value; is_volc_source=missing; dedup_action=kept_best_consolidated
sharp peak_10.0667_119.1333,Sharp Peak,,445.0,10.066667,119.133333,"10.066667, 119.133333",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,unknown,OpenStreetMap,elev_source=still_missing; prom_source=existing_row_value; is_volc_source=missing; dedup_action=kept_best_consolidated
sharp peak_7.4361_122.2542,Sharp Peak,,445.0,7.436111,122.254167,"7.436111, 122.254167",,Zamboanga del Sur,Region IX,Region IX  (Zamboanga Peninsula),Mindanao,unknown,OpenStreetMap,elev_source=still_missing; prom_source=existing_row_value; is_volc_source=missing; dedup_action=kept_best_consolidated
siaob_10.1_125.2,Mount Siaob,583.0,,10.1,125.2,"10.1, 125.2",,Southern Leyte,Region VIII,Region VIII  (Eastern Visayas),Visayas,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
sibala_11.4382_123.0327,Mount Sibala,553.0,,11.4382047,123.0327413,"11.4382047, 123.0327413",,Capiz,Region VI,Region VI  (Western Visayas),Visayas,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
sibalo hill_5.9633_121.2061,Sibalo Hill,113.0,,5.963333,121.206111,"5.963333, 121.206111",,Sulu,Region IX,Region IX  (Zamboanga Peninsula),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
sibangkat_5.1687_119.9681,Mount Sibangkat,535.0,550.0,5.1687395,119.9681027,"5.1687395, 119.9681027",,Tawi-Tawi,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
sibonga_9.7_126.0,Mount Sibonga,277.0,,9.7,126.0,"9.7, 126.0",,Surigao del Norte,Region XIII,Region XIII (Caraga),Mindanao,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
sibuguey_7.6003_122.8156,Mount Sibuguey,376.0,305.0,7.600278,122.815556,"7.600278, 122.815556",,Zamboanga Sibugay,Region IX,Region IX  (Zamboanga Peninsula),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
sibulan_5.7639_125.4939,Mount Sibulan,1292.0,,5.763889,125.493889,"5.763889, 125.493889",,Davao del Sur,Region XI,Region XI (Davao Region),Mindanao,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=kept_best_consolidated
sibunday_5.0717_119.8656,Mount Sibunday,142.0,,5.071667,119.865556,"5.071667, 119.865556",,Tawi-Tawi,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
sibutu hill_4.8268_119.492,Sibutu Hill,137.0,,4.8268364,119.4919726,"4.8268364, 119.4919726",,Tawi-Tawi,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
sibutu peak_5.0187_119.7477,Sibutu Peak,342.0,342.0,5.0186559,119.7477351,"5.0186559, 119.7477351",,Tawi-Tawi,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
sibuyan_12.4068_122.5692,Mount Sibuyan,1952.0,2023.0,12.4067603,122.5692116,"12.4067603, 122.5692116",,Romblon,MIMAROPA,MIMAROPA Region,Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
sicaba dacu peak_10.7995_123.2407,Sicaba Dacu Peak,1392.0,190.0,10.7994634,123.2406632,"10.7994634, 123.2406632",,Negros Occidental,NIR,Negros Island Region (NIR),Visayas,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
sicaba diutay peak_10.7822_123.2383,Sicaba Diutay Peak,1414.0,56.0,10.7822224,123.2383334,"10.7822224, 123.2383334",,Negros Occidental,NIR,Negros Island Region (NIR),Visayas,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
sicapoo_18.0126_120.9381,Mount Sicapoo,2361.0,1585.0,18.0126395,120.9381465,"18.0126395, 120.9381465",,Ilocos Norte,Region I,Region I  (Ilocos Region),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=kept_best_consolidated
signal hill_8.0117_124.2822,Signal Hill,818.0,,8.011667,124.282222,"8.011667, 124.282222",,Lanao del Sur,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
silab_12.3362_122.5897,Mount Silab,787.0,,12.3362203,122.5896834,"12.3362203, 122.5896834",,Romblon,MIMAROPA,MIMAROPA Region,Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
silabuya hill_7.7056_122.5058,Silabuya Hill,62.0,,7.705556,122.505833,"7.705556, 122.505833",,Zamboanga Sibugay,Region IX,Region IX  (Zamboanga Peninsula),Mindanao,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
silad_15.0968_121.1534,Mount Silad,875.0,,15.0967707,121.1534144,"15.0967707, 121.1534144",,Bulacan,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
silanga peak_11.0415_119.5431,Silanga Peak,422.0,440.0,11.0414574,119.543138,"11.0414574, 119.543138",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
silangan_6.2923_125.6208,Mount Silangan,520.0,,6.2922879,125.6207568,"6.2922879, 125.6207568",,Davao del Sur,Region XI,Region XI (Davao Region),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=kept_best_consolidated
silangan_5.9333_120.9833,Mount Silangan,382.0,,5.933333,120.983333,"5.933333, 120.983333",,Sulu,Region IX,Region IX  (Zamboanga Peninsula),Mindanao,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=kept_best_consolidated
silanganan_14.705_120.3594,Mount Silanganan,937.0,,14.705,120.359444,"14.705, 120.359444",,Bataan,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
silanguin_14.7797_120.1706,Mount Silanguin,770.0,,14.7796944,120.1706125,"14.7796944, 120.1706125",,Zambales,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
silid_15.1147_121.0935,Mount Silid,315.0,,15.1147111,121.0934778,"15.1147111, 121.0934778",,Bulacan,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
silingan_7.7758_122.5022,Mount Silingan,722.0,,7.775833,122.502222,"7.775833, 122.502222",,Zamboanga Sibugay,Region IX,Region IX  (Zamboanga Peninsula),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
