mountain_id,name,name_original,name_clean,alt_names,elev_final_m,elev_final_source,prom_final_m,prom_final_source,is_volc_final,is_volc_final_source,marker_size,expected_marker_size,marker_size_check,elev,prom,is_volc,coord,lat,lon,coord_source,prov,prov_psgc_code,region,region_name,region_code,isl_grp,prov_gis_original,region_gis_original,admin_note,peakvisor_name,peakvisor_elev_m,peakvisor_prom_m,peakvisor_elev_source_unit,peakvisor_prom_source_unit,peakvisor_elev_difference_m,peakvisor_elev_validation_flag,peakvisor_lat,peakvisor_lon,peakvisor_location_text,peakvisor_about_text,detail_url_peakvisor,url_source,detail_scrape_status,name_quickmap,lat_quickmap,lon_quickmap,elev_quickmap,quickmap_match,quickmap_distance_km,quickmap_validation_note,quickmap_status,quickmap_confidence,repo_name,repo_elev,repo_prom,repo_coord,repo_is_volc,repo_prov,repo_region,repo_isl_grp,repo_alt_names,repo_marker_size,repo_source_file,repo_match_status,repo_elev_difference,repo_elev_validation_flag,prom_enriched,prom_enrichment_source,is_volc_enriched,is_volc_enrichment_source,has_trail_info,trail_sentence,has_volcano_info,volcano_sentence,source,source_file,data_quality_notes,detail_url,osm_id,osm_type,osm_tags,geometry,index_right,dedup_group_id,dedup_action,dedup_original_index,dedup_row_score,peak_key,priority_group,elev_raw,source.1,best_group_elev,elev_filled_from_same_mountain,elev_after_same_mountain_fill,elev_after_external_fill,elev_external_source,elev_external_note,duplicate_donor_score,quickmap_score_attr,peakvisor_score_attr,repo_score_attr,attr_donor_score
pangasugan_10.7557_124.8419,Mount Pangasugan,Mount Pangasugan,pangasugan,[],1070.0,original_elev,403.0,existing_row_value,,missing,medium,medium,correct,1070.0,,,"10.7557453, 124.8418595",10.7557453,124.8418595,OpenStreetMap,Leyte,803700000.0,Region VIII,Region VIII  (Eastern Visayas),800000000.0,Visayas,Leyte,Eastern Visayas (Region VIII),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,Mount Pangasugan,1150.0,403.0,10°45′35″N 124°50′22″E,,['Leyte'],['Region VIII'],Visayas,[],medium,leyte.geojson,matched_repo_geojson,80.0,minor_difference,403.0,repo_geojson,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-easternvisayasregionviii.0.01.json,,,6004508924,node,"{'ele': '1070', 'name': 'Mount Pangasugan', 'natural': 'peak'}",POINT (124.8418595 10.7557453),71.0,,keep_unique,1830,189.7,mount pangasugan | leyte | region viii,,1070,OpenStreetMap,,False,1070.0,1070.0,already_filled_or_original,kept existing elevation,0,0,0,2,6
pangilatan_10.2503_123.7654,Mount Pangilatan,Mount Pangilatan,pangilatan,[],260.0,original_elev,,missing,,missing,small,small,correct,260.0,,,"10.2502874, 123.7654302",10.2502874,123.7654302,OpenStreetMap,Cebu,702200000.0,Region VII,Region VII  (Central Visayas),700000000.0,Visayas,Cebu,Central Visayas (Region VII),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-centralvisayasregionvii.0.01.json,,,8461591997,node,"{'ele': '260', 'name': 'Mount Pangilatan', 'natural': 'peak'}",POINT (123.7654302 10.2502874),59.0,,keep_unique,1831,140.4,mount pangilatan | cebu | region vii,,260,OpenStreetMap,,False,260.0,260.0,already_filled_or_original,kept existing elevation,0,0,0,0,0
panginraon_11.2767_122.6192,Mount Panginraon,Mount Panginraon,panginraon,[],431.0,original_elev,384.0,existing_row_value,,missing,small,small,correct,431.0,,,"11.276667, 122.619167",11.276667,122.619167,OpenStreetMap,Capiz,601900000.0,Region VI,Region VI  (Western Visayas),600000000.0,Visayas,Capiz,Western Visayas (Region VI),,,459.0,384.0,m_from_title,m_from_about,28.0,close_match,11.274864,122.616284,Philippines Capiz Dumalag,Mount Panginraon (459m/1 506ft a.s.l.) is a hill in Philippines . The prominence is 384m/1 260ft.,https://peakvisor.com/peak/mount-panginraon.html,slug_guess,scraped_with_keywords,Mount Panginraon,11.2733,122.6152,431.0,True,0.5721105075908658,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,Mount Panginraon,459.0,384.0,11°16′30″N 122°36′59″E,,['Capiz'],['Region VI'],Visayas,[],small,capiz.geojson,matched_repo_geojson,28.0,close_match,384.0,repo_geojson,,missing,True,Accept Reject PeakVisor Panorama 3D Hiking Map 3D Ski Map 3D Panorama 3D Import Photo Get PeakVisor App Sign In Search by GPS coordinates Teleport Latitude N S ° ' '' Longitude E W ° ' '' Units of Length m/km ft/mi Temperature ℃ ℉ Silhouettes Color [ Shift + C ] Hiking Map Hiking Map 3D Ski Map Ski Map 3D Panorama 3D Search by GPS coordinates Sign In Contact us GPS coordinates Settings Enter your name for confirmation: Yes Cancel ❤ Wishlist × Choose Delete Share × Copy Link Copy Coordinates Send to device Export to Garmin Export to Suunto Available for connected Garmin and Suunto accounts. 384 m Prominence Peak’s prominence is the least vertical to be covered to get from the summit to any other higher terrain.,False,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-westernvisayasregionvi.0.01.json,,,332020706,node,"{'gns:dsg': 'MT', 'gns:uni': '-3367932', 'is_in:state': 'Capiz', 'name': 'Mount Panginraon', 'natural': 'peak', 'source': 'GNS', 'wikidata': 'Q31479738'}",POINT (122.619167 11.276667),64.0,,keep_unique,1832,251.8,mount panginraon | capiz | region vi,small,,OpenStreetMap,,False,431.0,431.0,already_filled_or_original,kept existing elevation,0,3,3,3,54
pangloriahan_15.9823_121.0933,Mount Pangloriahan,Mount Pangloriahan,pangloriahan,[],599.0,original_elev,,missing,,missing,medium,medium,correct,599.0,,,"15.9822987, 121.0933463",15.9822987,121.0933463,OpenStreetMap,Nueva Ecija,304900000.0,Region III,Region III (Central Luzon),300000000.0,Luzon,Nueva Ecija,Central Luzon (Region III),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-centralluzonregioniii.0.01.json,,,332018981,node,"{'ele': '599', 'gns:dsg': 'MT', 'gns:uni': '-3367961', 'is_in:state': 'Nueva Ecija', 'name': 'Mount Pangloriahan', 'natural': 'peak', 'source': 'GNS'}",POINT (121.0933463 15.9822987),78.0,,keep_unique,1833,140.4,mount pangloriahan | nueva ecija | region iii,,599,OpenStreetMap,,False,599.0,599.0,already_filled_or_original,kept existing elevation,0,0,0,0,0
pangnagagtan_11.85_125.1167,Mount Pangnagagtan,Mount Pangnagagtan,pangnagagtan,[],251.0,peakvisor_missing_elev_enrichment,,missing,,missing,small,small,correct,,,,"11.85, 125.116667",11.85,125.116667,OpenStreetMap,Samar,806000000.0,Region VIII,Region VIII  (Eastern Visayas),800000000.0,Visayas,Samar,Eastern Visayas (Region VIII),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-easternvisayasregionviii.0.01.json,,,332021073,node,"{'gns:dsg': 'MT', 'gns:uni': '-3367963', 'is_in:state': 'Samar', 'name': 'Mount Pangnagagtan', 'natural': 'peak', 'source': 'GNS'}",POINT (125.116667 11.85),73.0,,keep_unique,1834,140.0,mount pangnagagtan | samar | region viii,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
pangpang_17.3643_120.6411,Mount Pangpang,Mount Pangpang,pangpang,[],795.0,original_elev,349.0,existing_row_value,,missing,medium,medium,correct,795.0,,,"17.3643001, 120.6410997",17.3643001,120.6410997,OpenStreetMap,Abra,1400100000.0,CAR,Cordillera Administrative Region  (CAR),1400000000.0,Luzon,Abra,Cordillera Administrative Region (CAR),,,,,,,,,,,,,,,,Mount Pangpang,17.3643,120.6411,811.0,True,3.3724101052809984e-05,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,Mount Pangpang,795.0,349.0,17°21′52″N 120°38′28″E,,['Abra'],['CAR'],Luzon,[],medium,abra.geojson,matched_repo_geojson,0.0,close_match,349.0,repo_geojson,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-cordilleraadministrativeregioncar.0.01.json,,,332019283,node,"{'ele': '795', 'gns:dsg': 'MT', 'gns:uni': '-3368004', 'is_in:state': 'Abra', 'name': 'Mount Pangpang', 'natural': 'peak', 'note': 'BlueArrow: Updated with NGA-GNS-09152010', 'source': 'GNS'}",POINT (120.6410997 17.3643001),7.0,,keep_unique,1835,240.2,mount pangpang | abra | car,,795,OpenStreetMap,,False,795.0,795.0,already_filled_or_original,kept existing elevation,0,3,0,3,39
panimahawa ridge_8.2778_125.042,Mount Panimahawa Ridge,Panimahawa Ridge,panimahawa ridge,['Panimahawa Ridge'],840.0,original_elev,,missing,,missing,medium,medium,correct,840.0,,,"8.2778228, 125.0419652",8.2778228,125.0419652,OpenStreetMap,Bukidnon,1001300000.0,Region X,Region X  (Northern Mindanao),1000000000.0,Mindanao,Bukidnon,Northern Mindanao (Region X),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-northernmindanaoregionx.0.01.json,,,6036137270,node,"{'ele': '840', 'name': 'Panimahawa Ridge', 'natural': 'peak'}",POINT (125.0419652 8.2778228),34.0,,keep_unique,1836,140.4,mount panimahawa ridge | bukidnon | region x,,840,OpenStreetMap,,False,840.0,840.0,already_filled_or_original,kept existing elevation,0,0,0,0,0
paniqui hill_12.4653_123.3981,Paniqui Hill,Paniqui Hill,paniqui hill,[],161.0,peakvisor_missing_elev_enrichment,,missing,,missing,small,small,correct,,,,"12.465265, 123.3981017",12.465265,123.3981017,OpenStreetMap,Masbate,504100000.0,Region V,Region V  (Bicol Region),500000000.0,Luzon,Masbate,Bicol Region (Region V),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-bicolregionregionv.0.01.json,,,332020011,node,"{'gns:dsg': 'HLL', 'gns:uni': '-3368172', 'is_in:state': 'Masbate', 'name': 'Paniqui Hill', 'natural': 'peak', 'source': 'GNS'}",POINT (123.3981017 12.465265),47.0,,keep_unique,1837,140.0,paniqui hill | masbate | region v,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
panlabaw_9.2445_125.5952,Mount Panlabaw,Mount Panlabaw,panlabaw,[],934.0,peakvisor_missing_elev_enrichment,,missing,,missing,medium,medium,correct,,,,"9.2445022, 125.5951559",9.2445022,125.5951559,OpenStreetMap,Agusan del Norte,1600200000.0,Region XIII,Region XIII (Caraga),1600000000.0,Mindanao,Agusan del Norte,Caraga (Region XIII),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-caragaregionxiii.0.01.json,,,13279340144,node,"{'fixme': 'verify location', 'name': 'Mount Panlabaw', 'natural': 'peak'}",POINT (125.5951559 9.2445022),13.0,,keep_unique,1838,140.0,mount panlabaw | agusan del norte | region xiii,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
panlubongan mountain_9.8406_122.524,Mount Panlubongan Mountain,Panlubongan Mountain,panlubongan mountain,['Panlubongan Mountain'],498.0,original_elev,124.0,existing_row_value,,missing,small,small,correct,498.0,,,"9.8405792, 122.5240011",9.8405792,122.5240011,OpenStreetMap,Negros Occidental,1804500000.0,NIR,Negros Island Region (NIR),1800000000.0,Visayas,Negros Occidental,Western Visayas (Region VI),,,498.0,124.0,m_from_title,m_from_about,0.0,close_match,9.841165,122.523934,Philippines Negros Occidental Cauayan,Panlubongan Mountain (498m/1 634ft a.s.l.) is a hill in Philippines . The prominence is 124m/407ft.,https://peakvisor.com/peak/panlubongan-mountain.html,slug_guess,scraped_with_keywords,Panlubongan Mountain,9.84278,122.52278,498.0,True,0.2788985690530802,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,True,Accept Reject PeakVisor Panorama 3D Hiking Map 3D Ski Map 3D Panorama 3D Import Photo Get PeakVisor App Sign In Search by GPS coordinates Teleport Latitude N S ° ' '' Longitude E W ° ' '' Units of Length m/km ft/mi Temperature ℃ ℉ Silhouettes Color [ Shift + C ] Hiking Map Hiking Map 3D Ski Map Ski Map 3D Panorama 3D Search by GPS coordinates Sign In Contact us GPS coordinates Settings Enter your name for confirmation: Yes Cancel ❤ Wishlist × Choose Delete Share × Copy Link Copy Coordinates Send to device Export to Garmin Export to Suunto Available for connected Garmin and Suunto accounts. 124 m Prominence Peak’s prominence is the least vertical to be covered to get from the summit to any other higher terrain.,False,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-westernvisayasregionvi.0.01.json,,,332019124,node,"{'ele': '498', 'gns:dsg': 'MT', 'gns:uni': '-3368222', 'is_in:state': 'Negros Occidental', 'name': 'Panlubongan Mountain', 'natural': 'peak', 'source': 'GNS', 'wikidata': 'Q31462387'}",POINT (122.5240011 9.8405792),67.0,,keep_unique,1839,242.7,mount panlubongan mountain | negros occidental | nir,small,498,OpenStreetMap,,False,498.0,498.0,already_filled_or_original,kept existing elevation,0,3,3,0,45
panogaan_17.4684_121.0118,Mount Panogaan,Mount Panogaan,panogaan,[],1634.0,original_elev,,missing,,missing,large,large,correct,1634.0,,,"17.4684, 121.0118",17.4684,121.0118,OpenStreetMap,Abra,1400100000.0,CAR,Cordillera Administrative Region  (CAR),1400000000.0,Luzon,Abra,Cordillera Administrative Region (CAR),,,,,,,,,,,,,,,,Mount Panogaan,17.4684,121.0118,1634.0,True,0.0,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-cordilleraadministrativeregioncar.0.01.json,,,332019007,node,"{'gns:dsg': 'MT', 'gns:uni': '-3368231', 'is_in:state': 'Mountain Province', 'name': 'Mount Panogaan', 'natural': 'peak', 'source': 'GNS'}",POINT (121.0118 17.4684),7.0,,keep_unique,1840,190.8,mount panogaan | abra | car,,,OpenStreetMap,,False,1634.0,1634.0,already_filled_or_original,kept existing elevation,0,3,0,0,30
panontongan ridge_7.1974_126.4637,Mount Panontongan Ridge,Panontongan Ridge,panontongan ridge,['Panontongan Ridge'],390.0,original_elev,,missing,,missing,small,small,correct,390.0,,,"7.1973934, 126.4636981",7.1973934,126.4636981,OpenStreetMap,Davao Oriental,1102500000.0,Region XI,Region XI (Davao Region),1100000000.0,Mindanao,Davao Oriental,Davao Region (Region XI),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-davaoregionregionxi.0.01.json,,,12139048948,node,"{'ele': '390', 'name': 'Panontongan Ridge', 'natural': 'peak'}",POINT (126.4636981 7.1973934),42.0,,keep_unique,1841,140.4,mount panontongan ridge | davao oriental | region xi,,390,OpenStreetMap,,False,390.0,390.0,already_filled_or_original,kept existing elevation,0,0,0,0,0
panotoan_16.6466_120.8833,Mount Panotoan,Mount Panotoan,panotoan,[],2657.0,original_elev,319.0,existing_row_value,,missing,large,large,correct,2657.0,,,"16.6466426, 120.8833181",16.6466426,120.8833181,OpenStreetMap,Benguet,1401100000.0,CAR,Cordillera Administrative Region  (CAR),1400000000.0,Luzon,Benguet,Cordillera Administrative Region (CAR),,,2686.0,319.0,m_from_title,m_from_about,29.0,close_match,16.646688,120.883297,Philippines Ifugao,Mount Panotoan (2 686m/8 812ft a.s.l.) is a mountain in Philippines . The prominence is 319m/1 047ft. The nearest mountain hut is Mount Al-Al located 245m/802ft SSE of the summit.,https://peakvisor.com/peak/mount-panotoan.html,slug_guess,scraped_with_keywords,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,Mount Panotoan,2686.0,319.0,16°38′48″N 120°52′60″E,,['Ifugao'],['CAR'],Luzon,[],large,ifugao.geojson,matched_repo_geojson,29.0,close_match,319.0,repo_geojson,,missing,True,Accept Reject PeakVisor Panorama 3D Hiking Map 3D Ski Map 3D Panorama 3D Import Photo Get PeakVisor App Sign In Search by GPS coordinates Teleport Latitude N S ° ' '' Longitude E W ° ' '' Units of Length m/km ft/mi Temperature ℃ ℉ Silhouettes Color [ Shift + C ] Hiking Map Hiking Map 3D Ski Map Ski Map 3D Panorama 3D Search by GPS coordinates Sign In Contact us GPS coordinates Settings Enter your name for confirmation: Yes Cancel ❤ Wishlist × Choose Delete Share × Copy Link Copy Coordinates Send to device Export to Garmin Export to Suunto Available for connected Garmin and Suunto accounts. 1 047 ft Prominence Peak’s prominence is the least vertical to be covered to get from the summit to any other higher terrain.,False,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-cordilleraadministrativeregioncar.0.01.json,,,332021184,node,"{'ele': '2657', 'gns:dsg': 'MT', 'gns:uni': '-3368253', 'is_in:state': 'Ifugao', 'name': 'Mount Panotoan', 'natural': 'peak', 'source': 'GNS'}",POINT (120.8833181 16.6466426),9.0,,keep_unique,1842,201.4,mount panotoan | benguet | car,large,2657,OpenStreetMap,,False,2657.0,2657.0,already_filled_or_original,kept existing elevation,0,0,3,3,24
pantabaron_15.85_121.1,Mount Pantabaron,Mount Pantabaron,pantabaron,[],437.0,original_elev,120.0,existing_row_value,,missing,small,small,correct,437.0,,,"15.85, 121.1",15.85,121.1,OpenStreetMap,Nueva Ecija,304900000.0,Region III,Region III (Central Luzon),300000000.0,Luzon,Nueva Ecija,Central Luzon (Region III),,,453.0,120.0,m_from_title,m_from_about,16.0,close_match,15.84274,121.096664,Philippines Nueva Ecija,Mount Pantabaron (453m/1 486ft a.s.l.) is a hill in Philippines . The prominence is 120m/394ft.,https://peakvisor.com/peak/mount-pantabaron.html,slug_guess,scraped_with_keywords,Mount Pantabaron,15.8433,121.0958,437.0,True,0.8699871154827188,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,True,Accept Reject PeakVisor Panorama 3D Hiking Map 3D Ski Map 3D Panorama 3D Import Photo Get PeakVisor App Sign In Search by GPS coordinates Teleport Latitude N S ° ' '' Longitude E W ° ' '' Units of Length m/km ft/mi Temperature ℃ ℉ Silhouettes Color [ Shift + C ] Hiking Map Hiking Map 3D Ski Map Ski Map 3D Panorama 3D Search by GPS coordinates Sign In Contact us GPS coordinates Settings Enter your name for confirmation: Yes Cancel ❤ Wishlist × Choose Delete Share × Copy Link Copy Coordinates Send to device Export to Garmin Export to Suunto Available for connected Garmin and Suunto accounts. 120 m Prominence Peak’s prominence is the least vertical to be covered to get from the summit to any other higher terrain.,False,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-centralluzonregioniii.0.01.json,,,332019382,node,"{'gns:dsg': 'MT', 'gns:uni': '-3368298', 'is_in:state': 'Nueva Ecija', 'name': 'Mount Pantabaron', 'natural': 'peak', 'source': 'GNS', 'wikidata': 'Q31479603'}",POINT (121.1 15.85),78.0,,keep_unique,1843,242.6,mount pantabaron | nueva ecija | region iii,small,,OpenStreetMap,,False,437.0,437.0,already_filled_or_original,kept existing elevation,0,3,3,0,45
pantao_5.9814_121.0414,Mount Pantao,Mount Pantao,pantao,[],286.0,original_elev,,missing,,missing,small,small,correct,286.0,,,"5.981389, 121.041389",5.981389,121.041389,OpenStreetMap,Sulu,906600000.0,Region IX,Region IX  (Zamboanga Peninsula),900000000.0,Mindanao,Sulu,Autonomous Region of Muslim Mindanao (ARMM),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-autonomousregionofmuslimmindanaoarmm.0.01.json,,,332019694,node,"{'ele': '286', 'gns:dsg': 'HLL', 'gns:uni': '-3368324', 'is_in:state': 'Sulu', 'name': 'Mount Pantao', 'natural': 'peak', 'source': 'GNS'}",POINT (121.041389 5.981389),32.0,,keep_unique,1844,140.4,mount pantao | sulu | region ix,,286,OpenStreetMap,,False,286.0,286.0,already_filled_or_original,kept existing elevation,0,0,0,0,0
pantao_13.1667_123.35,Mount Pantao,Mount Pantao,pantao,[],286.0,peakvisor_missing_elev_enrichment,,missing,,missing,small,small,correct,,,,"13.166667, 123.35",13.166667,123.35,OpenStreetMap,Albay,500500000.0,Region V,Region V  (Bicol Region),500000000.0,Luzon,Albay,Bicol Region (Region V),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-bicolregionregionv.0.01.json,,,332020744,node,"{'gns:dsg': 'MT', 'gns:uni': '-3368325', 'is_in:state': 'Albay', 'name': 'Mount Pantao', 'natural': 'peak', 'source': 'GNS'}",POINT (123.35 13.166667),43.0,,keep_unique,1845,140.0,mount pantao | albay | region v,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
pantao hill_10.3429_122.9886,Pantao Hill,Pantao Hill,pantao hill,[],189.0,original_elev,,missing,,missing,small,small,correct,189.0,,,"10.3428899, 122.9886453",10.3428899,122.9886453,OpenStreetMap,Negros Occidental,1804500000.0,NIR,Negros Island Region (NIR),1800000000.0,Visayas,Negros Occidental,Western Visayas (Region VI),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-westernvisayasregionvi.0.01.json,,,332021203,node,"{'ele': '189', 'gns:dsg': 'HLL', 'gns:uni': '-3368328', 'name': 'Pantao Hill', 'natural': 'peak', 'source': 'GNS', 'wikidata': 'Q30468542'}",POINT (122.9886453 10.3428899),67.0,,keep_unique,1846,140.4,pantao hill | negros occidental | nir,,189,OpenStreetMap,,False,189.0,189.0,already_filled_or_original,kept existing elevation,0,0,0,0,0
