mountain_id,name,name_original,name_clean,alt_names,elev_final_m,elev_final_source,marker_size,expected_marker_size,marker_size_check,elev,prom,peakvisor_elev_m,peakvisor_prom_m,peakvisor_elev_source_unit,peakvisor_prom_source_unit,peakvisor_elev_difference_m,peakvisor_elev_validation_flag,repo_name,repo_elev,repo_prom,repo_coord,repo_is_volc,repo_prov,repo_region,repo_isl_grp,repo_alt_names,repo_marker_size,repo_source_file,repo_match_status,repo_elev_difference,repo_elev_validation_flag,prom_enriched,prom_enrichment_source,is_volc_enriched,is_volc_enrichment_source,coord,lat,lon,coord_source,lat_quickmap,lon_quickmap,peakvisor_lat,peakvisor_lon,prov,prov_psgc_code,region,region_name,region_code,isl_grp,prov_gis_original,region_gis_original,admin_note,is_volc,has_volcano_info,volcano_sentence,has_trail_info,trail_sentence,peakvisor_location_text,peakvisor_about_text,source,source_file,data_quality_notes,quickmap_match,quickmap_distance_km,quickmap_validation_note,quickmap_status,quickmap_confidence,priority_group,detail_scrape_status,url_source,detail_url,detail_url_peakvisor,osm_id,osm_type,osm_tags,geometry,index_right,peak_key,elev_raw,source.1,name_quickmap,elev_quickmap,peakvisor_name,best_group_elev,elev_filled_from_same_mountain,elev_after_same_mountain_fill,elev_after_external_fill,elev_external_source,elev_external_note,prom_final_m,is_volc_final,prom_final_source,is_volc_final_source,duplicate_donor_score,quickmap_score_attr,peakvisor_score_attr,repo_score_attr,attr_donor_score,dedup_original_index,dedup_row_score,dedup_group_id,dedup_action
sharp peak_7.4833_124.1833,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"7.483333, 124.183333",7.483333,124.183333,OpenStreetMap,10.16667,124.85,,,Lanao del Sur,1903600000.0,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),1900000000.0,Mindanao,Lanao del Sur,Autonomous Region of Muslim Mindanao (ARMM),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-autonomousregionofmuslimmindanaoarmm.0.01.json,,True,307.2321328722856,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332018961,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377865', 'is_in:state': 'Maguindanao', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (124.183333 7.483333),29.0,sharp peak | lanao del sur | barmm,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2159,94.5,dedup_00056,drop_duplicate
sharp peak_7.4833_124.1833,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"7.483333, 124.183333",7.483333,124.183333,OpenStreetMap,9.1949,122.9685,,,Lanao del Sur,1903600000.0,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),1900000000.0,Mindanao,Lanao del Sur,Autonomous Region of Muslim Mindanao (ARMM),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-autonomousregionofmuslimmindanaoarmm.0.01.json,,True,232.5575533755514,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332018961,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377865', 'is_in:state': 'Maguindanao', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (124.183333 7.483333),29.0,sharp peak | lanao del sur | barmm,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2161,94.5,dedup_00056,drop_duplicate
sharp peak_7.4833_124.1833,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"7.483333, 124.183333",7.483333,124.183333,OpenStreetMap,7.43611,122.25417,,,Lanao del Sur,1903600000.0,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),1900000000.0,Mindanao,Lanao del Sur,Autonomous Region of Muslim Mindanao (ARMM),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-autonomousregionofmuslimmindanaoarmm.0.01.json,,True,212.7622104037456,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332018961,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377865', 'is_in:state': 'Maguindanao', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (124.183333 7.483333),29.0,sharp peak | lanao del sur | barmm,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2163,94.5,dedup_00056,drop_duplicate
sharp peak_7.4833_124.1833,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"7.483333, 124.183333",7.483333,124.183333,OpenStreetMap,5.96667,125.51667,,,Lanao del Sur,1903600000.0,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),1900000000.0,Mindanao,Lanao del Sur,Autonomous Region of Muslim Mindanao (ARMM),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-autonomousregionofmuslimmindanaoarmm.0.01.json,,True,223.87399586095788,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332018961,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377865', 'is_in:state': 'Maguindanao', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (124.183333 7.483333),29.0,sharp peak | lanao del sur | barmm,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2164,94.5,dedup_00056,drop_duplicate
sharp peak_7.4833_124.1833,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"7.483333, 124.183333",7.483333,124.183333,OpenStreetMap,5.81667,125.5,,,Lanao del Sur,1903600000.0,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),1900000000.0,Mindanao,Lanao del Sur,Autonomous Region of Muslim Mindanao (ARMM),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-autonomousregionofmuslimmindanaoarmm.0.01.json,,True,235.56540330470477,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332018961,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377865', 'is_in:state': 'Maguindanao', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (124.183333 7.483333),29.0,sharp peak | lanao del sur | barmm,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2165,94.5,dedup_00056,drop_duplicate
sharp peak_13.6333_124.15,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"13.633333, 124.15",13.633333,124.15,OpenStreetMap,12.7815,124.0642,,,Catanduanes,502000000.0,Region V,Region V  (Bicol Region),500000000.0,Luzon,Catanduanes,Bicol Region (Region V),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-bicolregionregionv.0.01.json,,True,95.17380660277556,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019304,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377873', 'is_in:state': 'Catanduanes', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (124.15 13.633333),46.0,sharp peak | catanduanes | region v,,OpenStreetMap,Sharp Peak,1047.0,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2166,94.6,dedup_00057,drop_duplicate
sharp peak_13.6333_124.15,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"13.633333, 124.15",13.633333,124.15,OpenStreetMap,8.9138,117.6634,,,Catanduanes,502000000.0,Region V,Region V  (Bicol Region),500000000.0,Luzon,Catanduanes,Bicol Region (Region V),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-bicolregionregionv.0.01.json,,True,880.5813080846881,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019304,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377873', 'is_in:state': 'Catanduanes', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (124.15 13.633333),46.0,sharp peak | catanduanes | region v,,OpenStreetMap,Sharp Peak,889.0,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2167,94.6,dedup_00057,drop_duplicate
sharp peak_13.6333_124.15,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"13.633333, 124.15",13.633333,124.15,OpenStreetMap,11.18333,125.23333,,,Catanduanes,502000000.0,Region V,Region V  (Bicol Region),500000000.0,Luzon,Catanduanes,Bicol Region (Region V),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-bicolregionregionv.0.01.json,,True,296.7411934580513,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019304,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377873', 'is_in:state': 'Catanduanes', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (124.15 13.633333),46.0,sharp peak | catanduanes | region v,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2169,94.5,dedup_00057,drop_duplicate
sharp peak_13.6333_124.15,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"13.633333, 124.15",13.633333,124.15,OpenStreetMap,10.16667,124.85,,,Catanduanes,502000000.0,Region V,Region V  (Bicol Region),500000000.0,Luzon,Catanduanes,Bicol Region (Region V),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-bicolregionregionv.0.01.json,,True,392.92509618662433,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019304,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377873', 'is_in:state': 'Catanduanes', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (124.15 13.633333),46.0,sharp peak | catanduanes | region v,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2170,94.5,dedup_00057,drop_duplicate
sharp peak_13.6333_124.15,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"13.633333, 124.15",13.633333,124.15,OpenStreetMap,10.06667,119.13333,,,Catanduanes,502000000.0,Region V,Region V  (Bicol Region),500000000.0,Luzon,Catanduanes,Bicol Region (Region V),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-bicolregionregionv.0.01.json,,True,674.7007186695431,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019304,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377873', 'is_in:state': 'Catanduanes', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (124.15 13.633333),46.0,sharp peak | catanduanes | region v,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2171,94.5,dedup_00057,drop_duplicate
sharp peak_13.6333_124.15,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"13.633333, 124.15",13.633333,124.15,OpenStreetMap,9.1949,122.9685,,,Catanduanes,502000000.0,Region V,Region V  (Bicol Region),500000000.0,Luzon,Catanduanes,Bicol Region (Region V),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-bicolregionregionv.0.01.json,,True,510.0467092833368,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019304,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377873', 'is_in:state': 'Catanduanes', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (124.15 13.633333),46.0,sharp peak | catanduanes | region v,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2172,94.5,dedup_00057,drop_duplicate
sharp peak_13.6333_124.15,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"13.633333, 124.15",13.633333,124.15,OpenStreetMap,7.48333,124.18333,,,Catanduanes,502000000.0,Region V,Region V  (Bicol Region),500000000.0,Luzon,Catanduanes,Bicol Region (Region V),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-bicolregionregionv.0.01.json,,True,683.8588275932788,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019304,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377873', 'is_in:state': 'Catanduanes', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (124.15 13.633333),46.0,sharp peak | catanduanes | region v,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2173,94.5,dedup_00057,drop_duplicate
sharp peak_13.6333_124.15,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"13.633333, 124.15",13.633333,124.15,OpenStreetMap,7.43611,122.25417,,,Catanduanes,502000000.0,Region V,Region V  (Bicol Region),500000000.0,Luzon,Catanduanes,Bicol Region (Region V),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-bicolregionregionv.0.01.json,,True,719.5596386525457,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019304,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377873', 'is_in:state': 'Catanduanes', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (124.15 13.633333),46.0,sharp peak | catanduanes | region v,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2174,94.5,dedup_00057,drop_duplicate
sharp peak_13.6333_124.15,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"13.633333, 124.15",13.633333,124.15,OpenStreetMap,5.96667,125.51667,,,Catanduanes,502000000.0,Region V,Region V  (Bicol Region),500000000.0,Luzon,Catanduanes,Bicol Region (Region V),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-bicolregionregionv.0.01.json,,True,865.5255113113378,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019304,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377873', 'is_in:state': 'Catanduanes', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (124.15 13.633333),46.0,sharp peak | catanduanes | region v,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2175,94.5,dedup_00057,drop_duplicate
sharp peak_13.6333_124.15,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"13.633333, 124.15",13.633333,124.15,OpenStreetMap,5.81667,125.5,,,Catanduanes,502000000.0,Region V,Region V  (Bicol Region),500000000.0,Luzon,Catanduanes,Bicol Region (Region V),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-bicolregionregionv.0.01.json,,True,881.6553525208836,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019304,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377873', 'is_in:state': 'Catanduanes', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (124.15 13.633333),46.0,sharp peak | catanduanes | region v,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2176,94.5,dedup_00057,drop_duplicate
sharp peak_7.9042_116.9839,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"7.904167, 116.983889",7.904167,116.983889,OpenStreetMap,8.9138,117.6634,,,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,134.8720178759074,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019597,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377866', 'is_in:state': 'Palawan', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (116.983889 7.904167),26.0,sharp peak | palawan | mimaropa,,OpenStreetMap,Sharp Peak,889.0,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2178,94.6,dedup_00058,drop_duplicate
sharp peak_7.9042_116.9839,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"7.904167, 116.983889",7.904167,116.983889,OpenStreetMap,13.6221,124.1331,,,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,1006.7644155177128,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019597,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377866', 'is_in:state': 'Palawan', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (116.983889 7.904167),26.0,sharp peak | palawan | mimaropa,,OpenStreetMap,Sharp Peak,585.0,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2179,94.6,dedup_00058,drop_duplicate
sharp peak_7.9042_116.9839,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"7.904167, 116.983889",7.904167,116.983889,OpenStreetMap,11.18333,125.23333,,,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,975.1779644964458,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019597,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377866', 'is_in:state': 'Palawan', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (116.983889 7.904167),26.0,sharp peak | palawan | mimaropa,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2180,94.5,dedup_00058,drop_duplicate
sharp peak_7.9042_116.9839,Sharp Peak,Sharp Peak,sharp peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Sharp Peak,684.0,445.0,7°26′6″N 122°15′17″E,,['Zamboanga del Sur'],['Region IX'],Mindanao,[],medium,zamboanga_del_sur.geojson,matched_repo_geojson,,no_original_elevation,445.0,repo_geojson,,missing,"7.904167, 116.983889",7.904167,116.983889,OpenStreetMap,10.16667,124.85,,,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,899.6335563662691,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019597,node,"{'gns:dsg': 'MT', 'gns:uni': '-3377866', 'is_in:state': 'Palawan', 'name': 'Sharp Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (116.983889 7.904167),26.0,sharp peak | palawan | mimaropa,,OpenStreetMap,Sharp Peak,,,,False,,,missing,no safe elevation source,445.0,,existing_row_value,missing,0,1,0,1,13,2181,94.5,dedup_00058,drop_duplicate
